ID,p3,p4,p5,p6,winRate
157,0.05,0.3,0.3,0.7,0.7128
158,0.05,0.3,0.4,0.6,0.7140000000000001
159,0.05,0.3,0.5,0.5,0.7148
160,0.05,0.3,0.6,0.4,0.7224
161,0.05,0.3,0.7,0.3,0.7062
162,0.05,0.3,0.8,0.2,0.7034
163,0.05,0.3,0.9,0.1,0.6859999999999999
164,0.05,0.3,1.0,0.0,0.6724
165,0.05,0.4,0.0,1.0,0.6904
166,0.05,0.4,0.1,0.9,0.7062
167,0.05,0.4,0.2,0.8,0.711
168,0.05,0.4,0.3,0.7,0.7208
169,0.05,0.4,0.4,0.6,0.73
170,0.05,0.4,0.5,0.5,0.7328
171,0.05,0.4,0.6,0.4,0.708
172,0.05,0.4,0.7,0.3,0.7074
173,0.05,0.4,0.8,0.2,0.7004
174,0.05,0.4,0.9,0.1,0.6792
175,0.05,0.4,1.0,0.0,0.6776
176,0.05,0.5,0.0,1.0,0.6944
177,0.05,0.5,0.1,0.9,0.7088
178,0.05,0.5,0.2,0.8,0.7168
179,0.05,0.5,0.3,0.7,0.715
180,0.05,0.5,0.4,0.6,0.7136
181,0.05,0.5,0.5,0.5,0.7288
182,0.05,0.5,0.6,0.4,0.7262
183,0.05,0.5,0.7,0.3,0.7058
184,0.05,0.5,0.8,0.2,0.6916
185,0.05,0.5,0.9,0.1,0.6829999999999999
186,0.05,0.5,1.0,0.0,0.6774
187,0.05,0.6,0.0,1.0,0.6986
188,0.05,0.6,0.1,0.9,0.7214
189,0.05,0.6,0.2,0.8,0.718
190,0.05,0.6,0.3,0.7,0.7090000000000001
191,0.05,0.6,0.4,0.6,0.7302
192,0.05,0.6,0.5,0.5,0.7252
193,0.05,0.6,0.6,0.4,0.7136
194,0.05,0.6,0.7,0.3,0.7022
195,0.05,0.6,0.8,0.2,0.6946
196,0.05,0.6,0.9,0.1,0.6958
197,0.05,0.6,1.0,0.0,0.6694
198,0.05,0.7,0.0,1.0,0.7008
199,0.05,0.7,0.1,0.9,0.7138
200,0.05,0.7,0.2,0.8,0.7274
201,0.05,0.7,0.3,0.7,0.7028
202,0.05,0.7,0.4,0.6,0.723
203,0.05,0.7,0.5,0.5,0.727
204,0.05,0.7,0.6,0.4,0.7176
205,0.05,0.7,0.7,0.3,0.7196
206,0.05,0.7,0.8,0.2,0.6892
207,0.05,0.7,0.9,0.1,0.685
208,0.05,0.7,1.0,0.0,0.6728
209,0.05,0.8,0.0,1.0,0.705
210,0.05,0.8,0.1,0.9,0.7072
211,0.05,0.8,0.2,0.8,0.7158
212,0.05,0.8,0.3,0.7,0.7190000000000001
213,0.05,0.8,0.4,0.6,0.7194
214,0.05,0.8,0.5,0.5,0.7138
215,0.05,0.8,0.6,0.4,0.7168
216,0.05,0.8,0.7,0.3,0.7122
217,0.05,0.8,0.8,0.2,0.6892
218,0.05,0.8,0.9,0.1,0.6816
219,0.05,0.8,1.0,0.0,0.6704
220,0.05,0.9,0.0,1.0,0.7106
221,0.05,0.9,0.1,0.9,0.7126
222,0.05,0.9,0.2,0.8,0.7290000000000001
223,0.05,0.9,0.3,0.7,0.7156
224,0.05,0.9,0.4,0.6,0.7240000000000001
225,0.05,0.9,0.5,0.5,0.7228
226,0.05,0.9,0.6,0.4,0.7188
227,0.05,0.9,0.7,0.3,0.7092
228,0.05,0.9,0.8,0.2,0.7126
229,0.05,0.9,0.9,0.1,0.68
230,0.05,0.9,1.0,0.0,0.6748
231,0.05,1.0,0.0,1.0,0.7090000000000001
232,0.05,1.0,0.1,0.9,0.7064
233,0.05,1.0,0.2,0.8,0.7156
234,0.05,1.0,0.3,0.7,0.7240000000000001
235,0.05,1.0,0.4,0.6,0.72
236,0.05,1.0,0.5,0.5,0.7118
237,0.05,1.0,0.6,0.4,0.7288
238,0.05,1.0,0.7,0.3,0.701
239,0.05,1.0,0.8,0.2,0.7024
240,0.05,1.0,0.9,0.1,0.6828
241,0.05,1.0,1.0,0.0,0.667
242,0.1,0.0,0.0,1.0,0.695
243,0.1,0.0,0.1,0.9,0.7106
244,0.1,0.0,0.2,0.8,0.7142
245,0.1,0.0,0.3,0.7,0.71
246,0.1,0.0,0.4,0.6,0.7234
247,0.1,0.0,0.5,0.5,0.7116
248,0.1,0.0,0.6,0.4,0.7156
249,0.1,0.0,0.7,0.3,0.7054
250,0.1,0.0,0.8,0.2,0.695
251,0.1,0.0,0.9,0.1,0.6868
252,0.1,0.0,1.0,0.0,0.6824
253,0.1,0.1,0.0,1.0,0.7002
254,0.1,0.1,0.1,0.9,0.711
255,0.1,0.1,0.2,0.8,0.6994
256,0.1,0.1,0.3,0.7,0.7192
257,0.1,0.1,0.4,0.6,0.7192
258,0.1,0.1,0.5,0.5,0.7222
259,0.1,0.1,0.6,0.4,0.7064
260,0.1,0.1,0.7,0.3,0.7066
261,0.1,0.1,0.8,0.2,0.6946
262,0.1,0.1,0.9,0.1,0.6778
263,0.1,0.1,1.0,0.0,0.665
264,0.1,0.2,0.0,1.0,0.7
265,0.1,0.2,0.1,0.9,0.7048
266,0.1,0.2,0.2,0.8,0.7292
267,0.1,0.2,0.3,0.7,0.7208
268,0.1,0.2,0.4,0.6,0.7182
269,0.1,0.2,0.5,0.5,0.7214
270,0.1,0.2,0.6,0.4,0.7062
271,0.1,0.2,0.7,0.3,0.706
272,0.1,0.2,0.8,0.2,0.6922
273,0.1,0.2,0.9,0.1,0.6858
274,0.1,0.2,1.0,0.0,0.665
275,0.1,0.3,0.0,1.0,0.688
276,0.1,0.3,0.1,0.9,0.6966
277,0.1,0.3,0.2,0.8,0.7186
278,0.1,0.3,0.3,0.7,0.7202
279,0.1,0.3,0.4,0.6,0.7144
280,0.1,0.3,0.5,0.5,0.7340000000000001
281,0.1,0.3,0.6,0.4,0.723
282,0.1,0.3,0.7,0.3,0.7140000000000001
283,0.1,0.3,0.8,0.2,0.7038
284,0.1,0.3,0.9,0.1,0.6842
285,0.1,0.3,1.0,0.0,0.6859999999999999
286,0.1,0.4,0.0,1.0,0.6862
287,0.1,0.4,0.1,0.9,0.7140000000000001
288,0.1,0.4,0.2,0.8,0.7190000000000001
289,0.1,0.4,0.3,0.7,0.7174
290,0.1,0.4,0.4,0.6,0.7288
291,0.1,0.4,0.5,0.5,0.7186
292,0.1,0.4,0.6,0.4,0.7202
293,0.1,0.4,0.7,0.3,0.711
294,0.1,0.4,0.8,0.2,0.6982
295,0.1,0.4,0.9,0.1,0.6852
296,0.1,0.4,1.0,0.0,0.6594
297,0.1,0.5,0.0,1.0,0.7014
298,0.1,0.5,0.1,0.9,0.7164
299,0.1,0.5,0.2,0.8,0.7168
300,0.1,0.5,0.3,0.7,0.7202
301,0.1,0.5,0.4,0.6,0.7166
302,0.1,0.5,0.5,0.5,0.7184
303,0.1,0.5,0.6,0.4,0.7166
304,0.1,0.5,0.7,0.3,0.7046
305,0.1,0.5,0.8,0.2,0.7024
306,0.1,0.5,0.9,0.1,0.6752
307,0.1,0.5,1.0,0.0,0.6692
308,0.1,0.6,0.0,1.0,0.6982
309,0.1,0.6,0.1,0.9,0.7212
310,0.1,0.6,0.2,0.8,0.7174
311,0.1,0.6,0.3,0.7,0.7236
312,0.1,0.6,0.4,0.6,0.7234
313,0.1,0.6,0.5,0.5,0.7176
314,0.1,0.6,0.6,0.4,0.7196
315,0.1,0.6,0.7,0.3,0.7086
316,0.1,0.6,0.8,0.2,0.693
317,0.1,0.6,0.9,0.1,0.6846
318,0.1,0.6,1.0,0.0,0.6792
319,0.1,0.7,0.0,1.0,0.6954
320,0.1,0.7,0.1,0.9,0.7084
321,0.1,0.7,0.2,0.8,0.7184
322,0.1,0.7,0.3,0.7,0.7166
323,0.1,0.7,0.4,0.6,0.7228
324,0.1,0.7,0.5,0.5,0.7122
325,0.1,0.7,0.6,0.4,0.73
326,0.1,0.7,0.7,0.3,0.7042
327,0.1,0.7,0.8,0.2,0.696
328,0.1,0.7,0.9,0.1,0.685
329,0.1,0.7,1.0,0.0,0.6656
330,0.1,0.8,0.0,1.0,0.7064
331,0.1,0.8,0.1,0.9,0.7058
332,0.1,0.8,0.2,0.8,0.7236
333,0.1,0.8,0.3,0.7,0.7298
334,0.1,0.8,0.4,0.6,0.7304
335,0.1,0.8,0.5,0.5,0.7126
336,0.1,0.8,0.6,0.4,0.716
337,0.1,0.8,0.7,0.3,0.708
338,0.1,0.8,0.8,0.2,0.7046
339,0.1,0.8,0.9,0.1,0.6822
340,0.1,0.8,1.0,0.0,0.662
341,0.1,0.9,0.0,1.0,0.6998
342,0.1,0.9,0.1,0.9,0.7094
343,0.1,0.9,0.2,0.8,0.7156
344,0.1,0.9,0.3,0.7,0.7254
345,0.1,0.9,0.4,0.6,0.7238
346,0.1,0.9,0.5,0.5,0.7182
347,0.1,0.9,0.6,0.4,0.7156
348,0.1,0.9,0.7,0.3,0.7112
349,0.1,0.9,0.8,0.2,0.7062
350,0.1,0.9,0.9,0.1,0.6918
351,0.1,0.9,1.0,0.0,0.6708
352,0.1,1.0,0.0,1.0,0.7092
353,0.1,1.0,0.1,0.9,0.7192
354,0.1,1.0,0.2,0.8,0.7090000000000001
355,0.1,1.0,0.3,0.7,0.7194
356,0.1,1.0,0.4,0.6,0.7358
357,0.1,1.0,0.5,0.5,0.7206
358,0.1,1.0,0.6,0.4,0.7252
359,0.1,1.0,0.7,0.3,0.721
360,0.1,1.0,0.8,0.2,0.7056
361,0.1,1.0,0.9,0.1,0.6834
362,0.1,1.0,1.0,0.0,0.688
363,0.15,0.0,0.0,1.0,0.6872
364,0.15,0.0,0.1,0.9,0.7068
365,0.15,0.0,0.2,0.8,0.7018
366,0.15,0.0,0.3,0.7,0.706
367,0.15,0.0,0.4,0.6,0.7236
368,0.15,0.0,0.5,0.5,0.7018
369,0.15,0.0,0.6,0.4,0.7082
370,0.15,0.0,0.7,0.3,0.7074
371,0.15,0.0,0.8,0.2,0.6990000000000001
372,0.15,0.0,0.9,0.1,0.6778
373,0.15,0.0,1.0,0.0,0.6688
374,0.15,0.1,0.0,1.0,0.7098
375,0.15,0.1,0.1,0.9,0.7190000000000001
376,0.15,0.1,0.2,0.8,0.7078
377,0.15,0.1,0.3,0.7,0.706
378,0.15,0.1,0.4,0.6,0.7282
379,0.15,0.1,0.5,0.5,0.7144
380,0.15,0.1,0.6,0.4,0.7082
381,0.15,0.1,0.7,0.3,0.6990000000000001
382,0.15,0.1,0.8,0.2,0.693
383,0.15,0.1,0.9,0.1,0.6804
384,0.15,0.1,1.0,0.0,0.6578
385,0.15,0.2,0.0,1.0,0.6890000000000001
386,0.15,0.2,0.1,0.9,0.7082
387,0.15,0.2,0.2,0.8,0.7078
388,0.15,0.2,0.3,0.7,0.7244
389,0.15,0.2,0.4,0.6,0.7168
390,0.15,0.2,0.5,0.5,0.7192
391,0.15,0.2,0.6,0.4,0.7118
392,0.15,0.2,0.7,0.3,0.7092
393,0.15,0.2,0.8,0.2,0.6838
394,0.15,0.2,0.9,0.1,0.6774
395,0.15,0.2,1.0,0.0,0.6698
396,0.15,0.3,0.0,1.0,0.7012
397,0.15,0.3,0.1,0.9,0.7066
398,0.15,0.3,0.2,0.8,0.7162
399,0.15,0.3,0.3,0.7,0.727
400,0.15,0.3,0.4,0.6,0.7226
401,0.15,0.3,0.5,0.5,0.7118
402,0.15,0.3,0.6,0.4,0.7108
403,0.15,0.3,0.7,0.3,0.7020000000000001
404,0.15,0.3,0.8,0.2,0.7068
405,0.15,0.3,0.9,0.1,0.6812
406,0.15,0.3,1.0,0.0,0.6758
407,0.15,0.4,0.0,1.0,0.7064
408,0.15,0.4,0.1,0.9,0.7116
409,0.15,0.4,0.2,0.8,0.7134
410,0.15,0.4,0.3,0.7,0.7144
411,0.15,0.4,0.4,0.6,0.7234
412,0.15,0.4,0.5,0.5,0.7294
413,0.15,0.4,0.6,0.4,0.7186
414,0.15,0.4,0.7,0.3,0.7074
415,0.15,0.4,0.8,0.2,0.7006
416,0.15,0.4,0.9,0.1,0.684
417,0.15,0.4,1.0,0.0,0.6709999999999999
418,0.15,0.5,0.0,1.0,0.7134
419,0.15,0.5,0.1,0.9,0.7140000000000001
420,0.15,0.5,0.2,0.8,0.7182
421,0.15,0.5,0.3,0.7,0.7278
422,0.15,0.5,0.4,0.6,0.7244
423,0.15,0.5,0.5,0.5,0.7144
424,0.15,0.5,0.6,0.4,0.7024
425,0.15,0.5,0.7,0.3,0.6988
426,0.15,0.5,0.8,0.2,0.698
427,0.15,0.5,0.9,0.1,0.6848
428,0.15,0.5,1.0,0.0,0.6706
429,0.15,0.6,0.0,1.0,0.6940000000000001
430,0.15,0.6,0.1,0.9,0.7090000000000001
431,0.15,0.6,0.2,0.8,0.7228
432,0.15,0.6,0.3,0.7,0.7244
433,0.15,0.6,0.4,0.6,0.7346
434,0.15,0.6,0.5,0.5,0.7124
435,0.15,0.6,0.6,0.4,0.7156
436,0.15,0.6,0.7,0.3,0.6996
437,0.15,0.6,0.8,0.2,0.687
438,0.15,0.6,0.9,0.1,0.6764
439,0.15,0.6,1.0,0.0,0.6702
440,0.15,0.7,0.0,1.0,0.71
441,0.15,0.7,0.1,0.9,0.713
442,0.15,0.7,0.2,0.8,0.7084
443,0.15,0.7,0.3,0.7,0.7242
444,0.15,0.7,0.4,0.6,0.7170000000000001
445,0.15,0.7,0.5,0.5,0.7174
446,0.15,0.7,0.6,0.4,0.723
447,0.15,0.7,0.7,0.3,0.7074
448,0.15,0.7,0.8,0.2,0.6864
449,0.15,0.7,0.9,0.1,0.6904
450,0.15,0.7,1.0,0.0,0.6674
451,0.15,0.8,0.0,1.0,0.6996
452,0.15,0.8,0.1,0.9,0.701
453,0.15,0.8,0.2,0.8,0.7276
454,0.15,0.8,0.3,0.7,0.7218
455,0.15,0.8,0.4,0.6,0.7340000000000001
456,0.15,0.8,0.5,0.5,0.7104
457,0.15,0.8,0.6,0.4,0.7182
458,0.15,0.8,0.7,0.3,0.7306
459,0.15,0.8,0.8,0.2,0.6952
460,0.15,0.8,0.9,0.1,0.6876
461,0.15,0.8,1.0,0.0,0.6796
462,0.15,0.9,0.0,1.0,0.7022
463,0.15,0.9,0.1,0.9,0.7174
464,0.15,0.9,0.2,0.8,0.7224
465,0.15,0.9,0.3,0.7,0.7228
466,0.15,0.9,0.4,0.6,0.7252
467,0.15,0.9,0.5,0.5,0.7252
468,0.15,0.9,0.6,0.4,0.7092
469,0.15,0.9,0.7,0.3,0.6954
470,0.15,0.9,0.8,0.2,0.6934
471,0.15,0.9,0.9,0.1,0.6898
472,0.15,0.9,1.0,0.0,0.6722
473,0.15,1.0,0.0,1.0,0.6956
474,0.15,1.0,0.1,0.9,0.7146
475,0.15,1.0,0.2,0.8,0.7196
476,0.15,1.0,0.3,0.7,0.7112
477,0.15,1.0,0.4,0.6,0.7314
478,0.15,1.0,0.5,0.5,0.7206
479,0.15,1.0,0.6,0.4,0.7288
480,0.15,1.0,0.7,0.3,0.7044
481,0.15,1.0,0.8,0.2,0.6998
482,0.15,1.0,0.9,0.1,0.6764
483,0.15,1.0,1.0,0.0,0.6712
484,0.2,0.0,0.0,1.0,0.7006
485,0.2,0.0,0.1,0.9,0.718
486,0.2,0.0,0.2,0.8,0.711
487,0.2,0.0,0.3,0.7,0.7146
488,0.2,0.0,0.4,0.6,0.7086
489,0.2,0.0,0.5,0.5,0.7188
490,0.2,0.0,0.6,0.4,0.713
491,0.2,0.0,0.7,0.3,0.6958
492,0.2,0.0,0.8,0.2,0.6952
493,0.2,0.0,0.9,0.1,0.68
494,0.2,0.0,1.0,0.0,0.6704
495,0.2,0.1,0.0,1.0,0.7142
496,0.2,0.1,0.1,0.9,0.7112
497,0.2,0.1,0.2,0.8,0.7032
498,0.2,0.1,0.3,0.7,0.7184
499,0.2,0.1,0.4,0.6,0.727
500,0.2,0.1,0.5,0.5,0.7186
501,0.2,0.1,0.6,0.4,0.7076
502,0.2,0.1,0.7,0.3,0.7082
503,0.2,0.1,0.8,0.2,0.7120000000000001
504,0.2,0.1,0.9,0.1,0.6814
505,0.2,0.1,1.0,0.0,0.682
506,0.2,0.2,0.0,1.0,0.7008
507,0.2,0.2,0.1,0.9,0.7076
508,0.2,0.2,0.2,0.8,0.7240000000000001
509,0.2,0.2,0.3,0.7,0.7154
510,0.2,0.2,0.4,0.6,0.7236
511,0.2,0.2,0.5,0.5,0.7274
512,0.2,0.2,0.6,0.4,0.7122
513,0.2,0.2,0.7,0.3,0.7062
514,0.2,0.2,0.8,0.2,0.6994
515,0.2,0.2,0.9,0.1,0.6842
516,0.2,0.2,1.0,0.0,0.6696
517,0.2,0.3,0.0,1.0,0.7020000000000001
518,0.2,0.3,0.1,0.9,0.7256
519,0.2,0.3,0.2,0.8,0.7226
520,0.2,0.3,0.3,0.7,0.723
521,0.2,0.3,0.4,0.6,0.7212
522,0.2,0.3,0.5,0.5,0.7182
523,0.2,0.3,0.6,0.4,0.7176
524,0.2,0.3,0.7,0.3,0.6972
525,0.2,0.3,0.8,0.2,0.7014
526,0.2,0.3,0.9,0.1,0.6912
527,0.2,0.3,1.0,0.0,0.6836
528,0.2,0.4,0.0,1.0,0.6958
529,0.2,0.4,0.1,0.9,0.7116
530,0.2,0.4,0.2,0.8,0.7274
531,0.2,0.4,0.3,0.7,0.7116
532,0.2,0.4,0.4,0.6,0.7302
533,0.2,0.4,0.5,0.5,0.7254
534,0.2,0.4,0.6,0.4,0.7186
535,0.2,0.4,0.7,0.3,0.71
536,0.2,0.4,0.8,0.2,0.6876
537,0.2,0.4,0.9,0.1,0.6822
538,0.2,0.4,1.0,0.0,0.6782
539,0.2,0.5,0.0,1.0,0.7054
540,0.2,0.5,0.1,0.9,0.7032
541,0.2,0.5,0.2,0.8,0.7228
542,0.2,0.5,0.3,0.7,0.716
543,0.2,0.5,0.4,0.6,0.7306
544,0.2,0.5,0.5,0.5,0.7176
545,0.2,0.5,0.6,0.4,0.7038
546,0.2,0.5,0.7,0.3,0.7124
547,0.2,0.5,0.8,0.2,0.7016
548,0.2,0.5,0.9,0.1,0.6902
549,0.2,0.5,1.0,0.0,0.68
550,0.2,0.6,0.0,1.0,0.708
551,0.2,0.6,0.1,0.9,0.7120000000000001
552,0.2,0.6,0.2,0.8,0.7192
553,0.2,0.6,0.3,0.7,0.7236
554,0.2,0.6,0.4,0.6,0.7306
555,0.2,0.6,0.5,0.5,0.7296
556,0.2,0.6,0.6,0.4,0.7172
557,0.2,0.6,0.7,0.3,0.7136
558,0.2,0.6,0.8,0.2,0.6978
559,0.2,0.6,0.9,0.1,0.6858
560,0.2,0.6,1.0,0.0,0.6694
561,0.2,0.7,0.0,1.0,0.7018
562,0.2,0.7,0.1,0.9,0.7066
563,0.2,0.7,0.2,0.8,0.7168
564,0.2,0.7,0.3,0.7,0.7262
565,0.2,0.7,0.4,0.6,0.7228
566,0.2,0.7,0.5,0.5,0.7174
567,0.2,0.7,0.6,0.4,0.7162
568,0.2,0.7,0.7,0.3,0.7176
569,0.2,0.7,0.8,0.2,0.6964
570,0.2,0.7,0.9,0.1,0.6714
571,0.2,0.7,1.0,0.0,0.6808
572,0.2,0.8,0.0,1.0,0.7070000000000001
573,0.2,0.8,0.1,0.9,0.7026
574,0.2,0.8,0.2,0.8,0.706
575,0.2,0.8,0.3,0.7,0.7206
576,0.2,0.8,0.4,0.6,0.7248
577,0.2,0.8,0.5,0.5,0.7242
578,0.2,0.8,0.6,0.4,0.713
579,0.2,0.8,0.7,0.3,0.7178
580,0.2,0.8,0.8,0.2,0.696
581,0.2,0.8,0.9,0.1,0.6846
582,0.2,0.8,1.0,0.0,0.6854
583,0.2,0.9,0.0,1.0,0.7124
584,0.2,0.9,0.1,0.9,0.7034
585,0.2,0.9,0.2,0.8,0.7170000000000001
586,0.2,0.9,0.3,0.7,0.7264
587,0.2,0.9,0.4,0.6,0.7252
588,0.2,0.9,0.5,0.5,0.722
589,0.2,0.9,0.6,0.4,0.7208
590,0.2,0.9,0.7,0.3,0.7048
591,0.2,0.9,0.8,0.2,0.6978
592,0.2,0.9,0.9,0.1,0.6736
593,0.2,0.9,1.0,0.0,0.6816
594,0.2,1.0,0.0,1.0,0.7072
595,0.2,1.0,0.1,0.9,0.7004
596,0.2,1.0,0.2,0.8,0.7172
597,0.2,1.0,0.3,0.7,0.716
598,0.2,1.0,0.4,0.6,0.7206
599,0.2,1.0,0.5,0.5,0.7246
600,0.2,1.0,0.6,0.4,0.7162
601,0.2,1.0,0.7,0.3,0.7174
602,0.2,1.0,0.8,0.2,0.7052
