ID,p24,p25,winRate
105, 0.600000, 0.750000, 0.5416
106, 0.600000, 1.000000, 0.5194
107, 0.600000, 1.250000, 0.5436
108, 0.600000, 1.500000, 0.538
109, 0.600000, 1.750000, 0.5356
110, 0.600000, 2.000000, 0.5282
111, 0.600000, 2.250000, 0.5142
112, 0.600000, 2.500000, 0.5068
113, 0.600000, 2.750000, 0.499
114, 0.600000, 3.000000, 0.512
115, 0.600000, 3.250000, 0.5124
116, 0.600000, 3.500000, 0.5108
117, 0.600000, 3.750000, 0.5032
118, 0.600000, 4.000000, 0.5144
119, 0.700000, 0.000000, 0.5526
120, 0.700000, 0.250000, 0.5546
121, 0.700000, 0.500000, 0.5486
122, 0.700000, 0.750000, 0.527
123, 0.700000, 1.000000, 0.5346
124, 0.700000, 1.250000, 0.5246
125, 0.700000, 1.500000, 0.5076
126, 0.700000, 1.750000, 0.5264
127, 0.700000, 2.000000, 0.503
128, 0.700000, 2.250000, 0.5146
129, 0.700000, 2.500000, 0.4994
130, 0.700000, 2.750000, 0.4978
131, 0.700000, 3.000000, 0.4974
132, 0.700000, 3.250000, 0.5046
133, 0.700000, 3.500000, 0.4986
134, 0.700000, 3.750000, 0.4976
135, 0.700000, 4.000000, 0.5036
136, 0.800000, 0.000000, 0.5362
137, 0.800000, 0.250000, 0.5424
138, 0.800000, 0.500000, 0.5308
139, 0.800000, 0.750000, 0.5312
140, 0.800000, 1.000000, 0.528
141, 0.800000, 1.250000, 0.5182
142, 0.800000, 1.500000, 0.5084
143, 0.800000, 1.750000, 0.5016
144, 0.800000, 2.000000, 0.516
145, 0.800000, 2.250000, 0.514
146, 0.800000, 2.500000, 0.4968
147, 0.800000, 2.750000, 0.497
148, 0.800000, 3.000000, 0.5044
149, 0.800000, 3.250000, 0.4944
150, 0.800000, 3.500000, 0.4992
151, 0.800000, 3.750000, 0.496
152, 0.800000, 4.000000, 0.4924
153, 0.900000, 0.000000, 0.5286
154, 0.900000, 0.250000, 0.5326
155, 0.900000, 0.500000, 0.5334
156, 0.900000, 0.750000, 0.5084
157, 0.900000, 1.000000, 0.5208
158, 0.900000, 1.250000, 0.5116
159, 0.900000, 1.500000, 0.5082
160, 0.900000, 1.750000, 0.501
161, 0.900000, 2.000000, 0.4938
162, 0.900000, 2.250000, 0.5022
163, 0.900000, 2.500000, 0.4848
164, 0.900000, 2.750000, 0.4818
165, 0.900000, 3.000000, 0.4758
166, 0.900000, 3.250000, 0.508
167, 0.900000, 3.500000, 0.4892
168, 0.900000, 3.750000, 0.4894
169, 0.900000, 4.000000, 0.477
170, 1.000000, 0.000000, 0.5208
171, 1.000000, 0.250000, 0.5346
172, 1.000000, 0.500000, 0.5222
173, 1.000000, 0.750000, 0.5172
174, 1.000000, 1.000000, 0.522
175, 1.000000, 1.250000, 0.508
176, 1.000000, 1.500000, 0.4922
177, 1.000000, 1.750000, 0.501
178, 1.000000, 2.000000, 0.4928
179, 1.000000, 2.250000, 0.5014
180, 1.000000, 2.500000, 0.4926
181, 1.000000, 2.750000, 0.4988
182, 1.000000, 3.000000, 0.4904
183, 1.000000, 3.250000, 0.4856
184, 1.000000, 3.500000, 0.4678
185, 1.000000, 3.750000, 0.4756
186, 1.000000, 4.000000, 0.4844
